Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
1.0,579.8671071338475,18.909825,163.3956,281.781115,-291.758764,-212.676799,-0.218472,370.772327,39.737116818115375,-3.6250182939356113e-25,13.709956627044114,0.5415211793931896,0.0010179298305439835,0.00927127371915967,2898.413021944239
2.0,289.93355356692376,13.285583,81.6978,281.781115,-296.338508,-178.839158,-0.487628,191.206492,56.19676953378269,-7.026059138880449e-17,13.498077003208776,0.5383902438650612,0.0007176871846164322,0.01525278462092399,4163.316709515255
3.0,193.2890357112825,10.793291,54.4652,281.781115,-300.061791,-161.599421,-0.99555,107.429792,68.82670527484163,-2.9157779872840146e-13,13.330587632198728,0.5376335159684387,0.0005848806947674669,0.02545957070882461,5163.066113349532
4.0,144.96677678346188,9.307186,40.8489,281.781115,-303.357184,-150.385207,-2.104077,58.695109,79.47423355785527,-3.9498228152226685e-11,13.185776408051044,0.5383066997919905,0.0005063144489355412,0.04498692750910214,6027.26992316732
5.0,115.97342142676949,8.292734,32.67912,281.781115,-306.390367,-142.225547,-5.09202,28.777565,88.85489173519275,-1.0885422865603598e-09,13.055240734771532,0.5413949985444089,0.00045431559215208513,0.08969626884451616,6806.070722122745
6.0,96.64451785564125,7.54368,27.2326,281.781115,-309.246383,-135.888374,-17.403453,11.041574,97.33562339785333,-1.2315447248321369e-08,12.934670281980308,0.5526686490782251,0.0004217168599234315,0.22995936086072444,7525.172368209077
7.0,82.83815968291559,6.961342,23.342229,281.781115,-311.975972,-130.751176,-310.118746,2.123854,105.13425049975424,-7.990103104543976e-08,12.821500240409542,0.631930665492042,0.00044208051353414573,1.1760138358523367,8199.839997538078
8.0,72.48338839173094,6.491788,20.42445,281.781115,-314.612505,-126.458381,-366.294761,0.077746,112.39212405021831,-3.565616788776559e-07,12.714052799649526,3.1045041090230874,0.0018241044562634708,27.4038080913816,8839.991922427482
9.0,64.42967975337878,6.102727,18.155067,281.781115,-317.179547,-122.789007,-26.789033,3.669293,119.20590355487896,-1.2198230982109092e-06,12.61115364415348,0.5888280588145611,0.0003683582631816151,0.6714655909453646,9452.418622315548
10.0,57.986710713384745,5.773486,16.33956,281.781115,-319.694711,-119.596953,-10.504858,12.062695,125.64279239918386,-3.4282884827284545e-06,12.511936739547751,0.5492991845649109,0.0003248872249963498,0.203543032030447,10041.83405132252
11.0,52.71518994450711,5.490135,14.854145,281.781115,-322.171819,-116.780934,-5.933401,24.662546,131.7478784039797,-8.29170286487882e-06,12.415735219845532,0.5403598740276294,0.00030382643677050354,0.09913080527110216,10611.36340870024
12.0,48.32225892782063,5.242902,13.6163,281.781115,-324.622191,-114.268047,-3.966987,41.02756,137.5473660667977,-1.7827849329879437e-05,12.322016519197234,0.5368664055684591,0.00028829251322224465,0.05936371038843815,11162.731834720731
13.0,44.605160995264,5.024697,12.568892,281.781115,-327.05546,-112.004192,-2.922557,60.820104,143.04959732021098,-3.4884894896625173e-05,12.230341606282924,0.5350953599622899,0.00027550398309450486,0.03991440813998258,11696.28796359409
14.0,41.41907806703086,4.830241,11.671114,281.781115,-329.480104,-109.948195,-2.292443,83.77504,148.24493282652156,-6.321668923870605e-05,12.14033852556997,0.5340474976982867,0.0002645644110957161,0.02889662942648938,12210.938971288835
15.0,38.657807142256495,4.655506,10.89304,281.781115,-331.903791,-108.068046,-1.878333,109.679602,153.1053596506268,-0.00010750759715831153,12.051685182469036,0.5333613674470272,0.0002550701657490261,0.022019066048299216,12704.06232261537
16.0,36.24169419586547,4.497359,10.212225,281.781115,-334.333606,-106.338399,-1.588943,138.359925,157.58437672123802,-0.00017334999171571212,11.964097919609076,0.5328792163311835,0.00024680721834220454,0.01741946956033153,13171.43822961849
17.0,34.10983024891502,4.353325,9.611506,281.781115,-336.776188,-104.73887,-1.377157,169.671721,161.6177044283805,-0.0002671815550709264,11.877324295861442,0.5325237338060895,0.00023965584874465298,0.014180828406271781,13607.248602675174
