Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
1.0,212.5112279409535,30.920135,163.3956,768.879845,-816.14809,-189.261069,-0.144511,1475.627083,24.05598013013691,-1.3277462472540801e-13,4.901071323955436,0.5360062428827028,0.000612443348794091,0.0018705133285860317,4908.310559072297
2.0,106.25561397047674,21.623654,81.6978,768.879845,-839.64351,-159.148954,-0.25377,922.500734,34.020289789596184,-9.8092363239703e-09,4.763926538299569,0.5337984117588568,0.00042977663283736464,0.0018660191088326126,7141.228882538427
3.0,70.83707598031783,17.501778,54.4652,768.879845,-859.780029,-143.807314,-0.386229,663.18206,41.66550097150125,-1.2446783505102583e-06,4.652352770571273,0.5328318110904173,0.0003484321017196697,0.002065784627374606,8955.79140839422
4.0,53.12780698523837,15.042498,40.8489,768.879845,-878.517435,-133.827785,-0.55851,502.104424,48.09663159590068,-2.1085637206642708e-05,4.5531253457707415,0.5322684830834867,0.0002997216445235851,0.0023703378504930546,10563.432355442656
5.0,42.502245588190696,13.362628,32.67912,768.879845,-896.674157,-126.566505,-0.791494,389.072723,53.66327317878185,-0.00014063380437029258,4.460929278237244,0.5319023927196298,0.00026665954015369086,0.0027736554159856755,12029.617559861234
6.0,35.41853799015892,12.121357,27.2326,768.879845,-914.750164,-120.927055,-1.117099,304.338945,58.32211914602176,-0.0005582911279663728,4.372778663967531,0.5316633525942027,0.00024331376871004074,0.003295309853721488,13337.542013412736
7.0,30.358747406104783,11.155612,23.342229,768.879845,-933.129627,-116.355463,-1.588325,238.273758,61.66715700707418,-0.0016049676170727843,4.286649876137734,0.5315309071233565,0.00022768489452479416,0.003973323744124489,14385.862804040393
8.0,26.563903492619186,10.376262,20.42445,768.879845,-952.132097,-112.535305,-2.29945,185.515658,63.03342232220684,-0.0037162338952435644,4.201097739067188,0.5315066217783215,0.00021952250689353392,0.004868482470328602,15004.036144182352
9.0,23.612359093637053,9.729937,18.155067,768.879845,-971.998398,-109.269929,-3.432129,142.795303,61.81979508417095,-0.007383133980891982,4.115233119962405,0.5316050078960188,0.00021935872654617423,0.006076956967245092,15022.18544662561
10.0,21.251122794095348,9.182465,16.33956,768.879845,-992.845478,-106.42932,-5.375636,107.982348,57.93158253684036,-0.013102419482027748,4.028824312175595,0.5318488812447897,0.00022798610174484116,0.007756726700983172,14379.27743877143
11.0,19.319201948907896,8.710819,14.854145,768.879845,-1014.619749,-103.923345,-9.105043,79.616702,51.98316820390298,-0.021337134613730525,3.9423636332156593,0.5322702561326942,0.00024616954206303727,0.010183117801583328,13185.787268817203
12.0,17.70926899507946,8.298839,13.6163,768.879845,-1037.073853,-101.687127,-17.786357,56.657217,45.03014574979661,-0.032490543198274234,3.857005929162115,0.5329195737807324,0.0002745148295805022,0.013873529538048735,11674.896688473287
13.0,16.347017133736934,7.934806,12.568892,768.879845,-1059.779548,-99.672523,-49.302019,38.337556,38.079309079312225,-0.04689219977047394,3.7743698748940187,0.5338905614323486,0.00031345305874597954,0.019898171917319327,10088.918241056452
14.0,15.179373052755725,7.609987,11.671114,768.879845,-1082.174128,-97.842892,562.312795,24.078916,31.780967243453723,-0.06479325847316368,3.6962628254590832,0.5353972668188267,0.00036332221821089067,0.030775683400183607,8598.135128420276
15.0,14.167415196063565,7.317724,10.89304,768.879845,-1103.626516,-96.169747,77.409015,13.434742,26.408462215870063,-0.0863682897409221,3.6244145478650314,0.5380396112816044,0.00042460202921381127,0.0536563641775976,7286.26978705458
16.0,13.281951746309593,7.052842,10.212225,768.879845,-1123.505689,-94.630534,64.70828,6.054345,21.98254732459117,-0.11172106292574804,3.560284597722228,0.5441265486493818,0.0004988227240313021,0.11607425761123404,6174.379244472479
17.0,12.500660620125894,6.81125,9.611506,768.879845,-1141.237627,-93.207113,89.326561,1.658149,18.401026630704663,-0.14089242088378534,3.5049668056554535,0.5701311250632557,0.0005965127113945477,0.41423448480385316,5249.985991597298
18.0,11.806178896521862,6.58967,9.077533,768.879845,-1156.34378,-91.884692,647.951605,0.020348,15.522965260433486,-0.17386916186437368,3.4591788957432716,3.2053585872154566,0.002134493636645543,28.31789702409605,4487.4710815145845
