Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
32.69230254675009,6.542890611459958,4.586883,4.997984,763.88011,-1030.104321,-116.085088,-4.919425,103.809056,3.142275227074885,-0.9899249260015328,3.883101855273161,0.5727986259927653,0.0035720920522303175,0.01446339948415978,809.2178222952738
32.43232399767057,6.595338632393505,4.609831,5.038048,763.88011,-1036.439509,-116.317028,-5.050566,100.417044,3.2007272270774414,-0.9713333020558121,3.859366576887219,0.5717635102302054,0.0034861284483673786,0.014492592302408803,829.3400389187688
32.17644767421754,6.647786653327052,4.632691,5.078112,763.88011,-1042.58655,-116.547588,-5.184796,97.127043,3.260116029134706,-0.9531249559257218,3.836611934040392,0.5707653564728132,0.0034031416113779636,0.014535647722928308,849.7382808538133
31.924577242325434,6.700234674260599,4.655464,5.118176,763.88011,-1048.548829,-116.776788,-5.322223,93.935782,3.320453291535568,-0.9352913050727217,3.814796115708599,0.5698025187433786,0.0033229944427664196,0.014592631309718771,870.4143526472037
31.67661936083164,6.752682695194145,4.678151,5.15824,763.88011,-1054.329704,-117.004646,-5.462963,90.840113,3.381750746764108,-0.9178239711651126,3.7938796420365297,0.5688735890347907,0.0032455578069048026,0.014663643913014437,891.3700659593952
31.43248356614315,6.805130716127692,4.700753,5.198304,763.88011,-1059.932508,-117.231181,-5.607136,87.837005,3.44402019977085,-0.900714775162505,3.773825191518703,0.567977009143128,0.0031707099633357812,0.014748821768044342,912.6072419864447
31.192082162195593,6.85757873706124,4.72327,5.238368,763.88011,-1065.360547,-117.45641,-5.754867,84.923538,3.5072735261649584,-0.8839557325039248,3.7545974564796794,0.5671116729928039,0.003098336058266049,0.014848336888976956,934.1277105784297
30.95533011542371,6.910026757994785,4.745702,5.278432,763.88011,-1070.617098,-117.68035,-5.906288,82.096904,3.571522670325553,-0.8675390483990179,3.736163010540674,0.5662760065828887,0.0030283276573784107,0.014962396958494413,955.9333091862886
30.722144954478896,6.962474778928333,4.768051,5.318496,763.88011,-1075.705409,-117.90302,-6.061535,79.354396,3.6367796434302577,-0.8514571132216376,3.7184901800563503,0.5654688170271704,0.0029605823104949217,0.015091246556817546,978.0258834447549
30.49244667444541,7.014922799861878,4.790316,5.35856,763.88011,-1080.628697,-118.124435,-6.220753,76.693405,3.7030565213990787,-0.8357024980049685,3.7015489326765487,0.5646889605331107,0.0028950031564338795,0.01523516791272353,1000.4072859092098
30.266157645321517,7.067370820795426,4.812499,5.398624,763.88011,-1085.39015,-118.344612,-6.384093,74.111418,3.770365442751863,-0.8202679500371514,3.685310761296295,0.5639355499403975,0.002831498548267714,0.015394481639777592,1023.0793783658153
30.043202524545663,7.119818841728973,4.8346,5.438688,763.88011,-1089.992921,-118.563567,-6.551711,71.606014,3.838718606377411,-0.8051463885563221,3.669748603807675,0.5632073061472731,0.0027699817283602934,0.015569547988926666,1046.044026665591
29.82350817336069,7.172266862662521,4.85662,5.478752,763.88011,-1094.440134,-118.781316,-6.723774,69.174858,3.9081282692124177,-0.7903309005438318,3.6548367295163544,0.5625033445231797,0.002710370497874677,0.01576076845908026,1069.3031066615065
29.607003576820862,7.224714883596066,4.878559,5.518816,763.88011,-1098.734878,-118.997873,-6.900454,66.815698,3.978606743828475,-0.7758147366143309,3.640550673408222,0.561822902077036,0.0026525869412296053,0.01596858746725296,1092.8584988225891
29.39361976725819,7.277162904529614,4.900417,5.55888,763.88011,-1102.880208,-119.213255,-7.081934,64.526364,4.050166395925271,-0.7615913070013421,3.6268671529192953,0.5611650430810022,0.002596557153869587,0.016193493809267958,1116.7120892931682
29.183289751034515,7.32961092546316,4.922197,5.598944,763.88011,-1106.879146,-119.427475,-7.268403,62.30476,4.1228196417282215,-0.747654177636865,3.6137639908160306,0.5605289982001604,0.0025422109904737885,0.016436023502762753,1140.86577103704
28.975948438416157,7.382058946396707,4.943897,5.639008,763.88011,-1110.734679,-119.640549,-7.460062,60.148866,4.196578945288764,-0.7339970663235054,3.601220053380543,0.5599139425699007,0.002489481838474951,0.01669676134545027,1165.3214419233682
28.771532576416746,7.434506967330254,4.965519,5.679072,763.88011,-1114.449758,-119.852491,-7.657122,58.056732,4.271456815685535,-0.7206138389975788,3.5892151900848637,0.559319202412567,0.002438306405550039,0.016976344055935986,1190.0810036370485
28.569980684462866,7.4869549882638,4.987064,5.719136,763.88011,-1118.027298,-120.063314,-7.859804,56.026477,4.3474658041247345,-0.7074985060816008,3.5777301745274563,0.5587440218918438,0.0023886245200893247,0.017275462843886303,1215.1463615332434
28.37123299274486,7.539403009197347,5.008531,5.7592,763.88011,-1121.47018,-120.273032,-8.06834,54.056283,4.424618500937951,-0.6946452189245419,3.56674664323219,0.5581879123834343,0.0023403789417689156,0.01759486733201588,1240.5194266695537
28.175231383123137,7.5918510301308935,5.029922,5.799264,763.88011,-1124.781247,-120.481659,-8.282974,52.144396,4.50292753247576,-0.6820482663282077,3.5562470575222886,0.5576502693928398,0.002293515197752916,0.01793536847299757,1266.2021112821794
27.98191933246706,7.644299051064441,5.051237,5.839328,763.88011,-1127.963306,-120.689208,-8.503965,50.289122,4.582405557895461,-0.6697020711580884,3.546214649645704,0.5571307110376456,0.0022479814179369724,0.018297842802955815,1292.1963306291348
27.791241858310553,7.696747071997987,5.072477,5.879392,763.88011,-1131.019127,-120.895692,-8.731583,48.488825,4.663065265841349,-0.6576011870370044,3.536633381797795,0.5566282694974167,0.0022037281875794887,0.018683236750791116,1318.5040015289765
27.603145466714544,7.749195092931534,5.093642,5.919456,763.88011,-1133.951443,-121.101123,-8.966114,46.741924,4.74491937101589,-0.6457402951198778,3.527487904964904,0.5561427778988048,0.00216070840792978,0.019092571688057794,1345.1270419205305
27.41757810223243,7.801643113865081,5.114733,5.95952,763.88011,-1136.762951,-121.305514,-9.207861,45.046891,4.827980610640361,-0.6341142009479445,3.5187635174785004,0.555673589220429,0.002118877164440252,0.01952694924807625,1372.0673715805794
27.234489099880292,7.854091134798628,5.135751,5.999584,763.88011,-1139.456309,-121.508876,-9.457139,43.40225,4.912261740803283,-0.6227178313807483,3.5104461385715147,0.5552204246624726,0.0020781916110479744,0.019987556915791783,1399.3269080044056
27.05382913901873,7.906539155732173,5.156696,6.039648,763.88011,-1142.034137,-121.711223,-9.714287,41.806575,4.997775532695412,-0.6115462316042287,3.5025222718014075,0.554783027804362,0.0020386108547338568,0.0204756744158801,1426.9075668503801
26.875550199058146,7.958987176665721,5.177569,6.079712,763.88011,-1144.499021,-121.912566,-9.979658,40.258485,5.084534768729704,-0.6005945622132545,3.494978961629011,0.5543609119260551,0.002000095842640449,0.020992681990203394,1454.8112662629019
26.69960551690392,8.011435197599267,5.198369,6.119776,763.88011,-1146.853505,-122.112916,-10.253628,38.756647,5.172552238544947,-0.5898580963669591,3.487803788854445,0.5539535237028104,0.001962609277056062,0.021540066600203498,1483.039916142717
26.525949546062268,8.063883218532816,5.219099,6.15984,763.88011,-1149.100099,-122.312285,-10.536593,37.29977,5.261840734891864,-0.5793322170152255,3.4809848188865224,0.5535609026103394,0.0019261155087531116,0.022119432183919676,1511.5954273466186
26.354537917331655,8.116331239466362,5.239759,6.199904,763.88011,-1151.241274,-122.510683,-10.828974,35.886607,5.3524130494002735,-0.5690124141947256,3.4745105915999326,0.5531826056800249,0.0018905804588354122,0.02273250774269751,1540.479704491449
26.1853274010085,8.168779260399909,5.260348,6.239968,763.88011,-1153.279463,-122.708122,-11.131217,34.51595,5.444281968226314,-0.5588942823928942,3.468370094439113,0.5528185492014059,0.0018559715356572697,0.02338115953090527,1569.694646184157
26.018275870539547,8.221227281333455,5.280868,6.280032,763.88011,-1155.217064,-122.904613,-11.443793,33.18663,5.537460267578433,-0.5489735179782795,3.4625527311289788,0.552468318700361,0.0018222575538918424,0.02406740212533476,1599.2421480821527
25.853342267556727,8.273675302267002,5.30132,6.320096,763.88011,-1157.056434,-123.100166,-11.767204,31.897518,5.631960709121348,-0.5392459166956851,3.457048318872232,0.5521318528788455,0.0017894086725290075,0.024793409949759176,1629.1240936310146
25.690486568233535,8.326123323200548,5.321703,6.36016,763.88011,-1158.799896,-123.294792,-12.101982,30.647518,5.727796035256727,-0.529707371224598,3.4518470478012544,0.5518090238382123,0.0017573963170716628,0.02556153495245617,1659.3423624911766
25.529669750905,8.378571344134095,5.342018,6.400224,763.88011,-1160.449734,-123.4885,-12.448692,29.435571,5.824978964280013,-0.5203538687993619,3.446939477690466,0.5514997631603236,0.0017261931243741837,0.026374319407888713,1689.8988224135842
25.37085376489626,8.431019365067641,5.362267,6.440288,763.88011,-1162.008197,-123.6813,-12.807936,28.260652,5.923522185412352,-0.5111814888896306,3.442316508891202,0.551203685633761,0.0016957728777174791,0.027234514428369775,1720.7953336401267
25.21400150050741,8.48346738600119,5.382449,6.480352,763.88011,-1163.477495,-123.873204,-13.180355,27.121766,6.023438353706988,-0.5021864009396316,3.4379693781700515,0.5509212317416856,0.0016661104575514524,0.028145102167331466,1752.033741764483
25.059076760104908,8.535915406934736,5.402565,6.520416,763.88011,-1164.859802,-124.064219,-13.566631,26.017951,6.1247400848296465,-0.4933648621647931,3.4338896347287635,0.5506520221915223,0.0016371817850212203,0.02910931446745849,1783.6158806290314
24.906044230272204,8.588363427868282,5.422615,6.56048,763.88011,-1166.157258,-124.254356,-13.967493,24.948274,6.227439949712203,-0.48471321540434004,3.4300691202318103,0.5503959672194303,0.0016089637707900441,0.030130659779849658,1815.5435740290097
24.754869454974653,8.640811448801829,5.442601,6.600544,763.88011,-1167.371964,-124.443625,-14.383717,23.911833,6.331550469079276,-0.4762278870284706,3.4264999703213705,0.550153343479487,0.0015814342762250513,0.031212947572751063,1847.8186265635488
24.60551880969577,8.693259469735375,5.462522,6.640608,763.88011,-1168.505986,-124.632034,-14.816136,22.907753,6.437084107847485,-0.4679053848987534,3.423174590395295,0.5499243483862326,0.0015545720651720626,0.03236032173209212,1880.4428281013138
24.45795947650419,8.745707490668924,5.48238,6.680672,763.88011,-1169.561354,-124.819592,-15.265638,21.935183,6.544053269397236,-0.4597422963804108,3.4200856469133987,0.5497088268838657,0.0015283567654498145,0.033577298196160885,1913.4179506010894
24.312159420012364,8.798155511602468,5.502174,6.720736,763.88011,-1170.540064,-125.006308,-15.733175,20.993303,6.652470289716663,-0.45173528640521066,3.4172260506240986,0.5495070760486498,0.0015027688283160703,0.034868793280526084,1946.7457496707607
24.168087364190068,8.850603532536015,5.521906,6.7608,763.88011,-1171.444077,-125.192192,-16.219768,20.081314,6.762347431418223,-0.4438810955836546,3.4145889492597603,0.5493192284174442,0.0014777894954091538,0.03624017906960942,1980.4279612877604
24.025712769997487,8.903051553469561,5.541575,6.800864,763.88011,-1172.275316,-125.377251,-16.726512,19.198444,6.8736968776276886,-0.4361765383652499,3.4121677266469033,0.5491457303157365,0.0014534007692565299,0.03769732286803412,2014.466294827303
23.885005813804238,8.95549957440311,5.561182,6.840928,763.88011,-1173.035672,-125.561494,-17.254584,18.343942,6.986530725746088,-0.4286185012456239,3.4099559761725646,0.5489869076393816,0.0014295853757597568,0.0392466504590553,2048.862441206052
23.745937366562295,9.007947595336656,5.580729,6.880992,763.88011,-1173.727003,-125.74493,-17.805251,17.517082,7.100860981085013,-0.42120394101929165,3.407947495266069,0.5488428458654382,0.0014063267370165253,0.040895200346865716,2083.618069512138
23.608478973702308,9.060395616270204,5.600215,6.921056,763.88011,-1174.351131,-125.927567,-18.379878,16.717157,7.216699550375695,-0.41392988307691925,3.406136286166697,0.5487143322838173,0.0013836089493266073,0.04265070500680386,2118.734819767722
23.472602835724167,9.11284363720375,5.61964,6.96112,763.88011,-1174.909843,-126.109412,-18.979935,15.943483,7.33405823515288,-0.40679341974592587,3.404516545530379,0.5486016411606287,0.001361416757440103,0.04452166214941945,2154.214302404082
23.33828178945393,9.165291658137297,5.639006,7.001184,763.88011,-1175.404898,-126.290474,-19.607013,15.195395,7.452948725014069,-0.3997917086733296,3.4030826371458596,0.5485057472050969,0.0013397355250866754,0.046517433712306766,2190.058108981098
23.205489289940676,9.217739679070844,5.658313,7.041248,763.88011,-1175.838015,-126.470761,-20.262831,14.47225,7.573382590755419,-0.3929219712497331,3.4018291201445803,0.5484269667489827,0.0013185512283880368,0.0486483414411734,2226.2677880873525
23.074199392967884,9.27018770000439,5.677561,7.081312,763.88011,-1176.210887,-126.65028,-20.949251,13.77342,7.695371277385266,-0.38618149107340205,3.400750702284564,0.5483662117716448,0.0012978504233796054,0.05092580523128802,2262.8448689919114
22.944386738155128,9.322635720937935,5.696751,7.121376,763.88011,-1176.525171,-126.829038,-21.668294,13.098299,7.818926097016929,-0.3795676124533826,3.3998422631282574,0.5483245897994315,0.0012776202406241722,0.05336245867319017,2299.790840832301
22.81602653262699,9.375083741871483,5.715883,7.16144,763.88011,-1176.782493,-127.007044,-22.422154,12.446296,7.944058221642026,-0.37307773895066376,3.399098834146235,0.5483024829009864,0.0012578483674971102,0.055972328558377034,2337.107159650262
22.689094535227113,9.42753176280503,5.734958,7.201504,763.88011,-1176.984448,-127.184305,-23.21322,11.816839,8.070778675786226,-0.36670933195638605,3.398515593640197,0.5483016820586162,0.0012385230366879264,0.05877100211747312,2374.7952461626055
22.563567041256285,9.479979783738578,5.753976,7.241568,763.88011,-1177.132598,-127.360828,-24.044097,11.209371,8.199098329049319,-0.3604599093061351,3.398087867752687,0.5483234091669065,0.0012196330207151652,0.061775853385049845,2412.8564793328205
22.439420867714297,9.532427804672125,5.772937,7.281632,763.88011,-1177.228477,-127.53662,-24.91763,10.623351,8.329027888531577,-0.35432704392938624,3.39781111156386,0.548368776802366,0.001201167621148195,0.06500628465295048,2451.2922040266385
22.316633339026396,9.584875825605671,5.791843,7.321696,763.88011,-1177.273586,-127.711688,-25.83693,10.058255,8.460577891148798,-0.3483083625331792,3.3976809193440953,0.5484399651878302,0.0011831166708818383,0.06848400460189877,2490.103718386266
22.195182273235776,9.637323846539218,5.810694,7.36176,763.88011,-1177.269398,-127.886038,-26.80541,9.513572,8.593758695838492,-0.342401544319131,3.397693006201797,0.5485383915645237,0.0011654705312040016,0.07223338432826466,2529.2922816017617
22.075045968644513,9.689771867472764,5.829489,7.401824,763.88011,-1177.217355,-128.059679,-27.826819,8.988807,8.728580475659857,-0.3366043197329184,3.3978432130742755,0.5486665944378744,0.0011482200987381784,0.07628183057497746,2568.859105115235
21.956203190885997,9.74221988840631,5.84823,7.441888,763.88011,-1177.118871,-128.232616,-28.905284,8.483478,8.865053209790384,-0.3309144692453818,3.398127494636012,0.5488269585108507,0.0011313568127868298,0.08066026625294725,2608.805356415845
21.838633160412712,9.794667909339857,5.866917,7.481952,763.88011,-1176.975329,-128.404856,-30.045359,7.997117,9.003186675422402,-0.3253298221644177,3.3985419247475153,0.5490221377614568,0.001114872672328872,0.08540366870315569,2649.132149838424
21.72231554038388,9.847115930273404,5.88555,7.522016,763.88011,-1176.788085,-128.576406,-31.25208,7.529267,9.142990439562542,-0.3198482554768647,3.3990826819086974,0.5492556990590369,0.0010987602543290243,0.09055174743269227,2689.8405526365277
21.60723042493814,9.899563951206952,5.90413,7.56208,763.88011,-1176.558467,-128.747272,-32.531033,7.079488,9.284473850737879,-0.3144676927195912,3.3997460493393397,0.5495309884058663,0.0010830127391652004,0.0961496498052376,2730.9315801814364
21.49335832783702,9.952011972140498,5.922658,7.602144,763.88011,-1176.287775,-128.917461,-33.888426,6.647347,9.427646030612523,-0.30918610287901666,3.400528412360657,0.5498521199204354,0.0010676239528740878,0.10224899896554894,2772.4061932091968
21.380680171465656,10.004459993074045,5.941133,7.642208,763.88011,-1175.97728,-129.086978,-35.331181,6.232427,9.572515865518525,-0.30400149931832987,3.4014262588474495,0.5502244236978426,0.001052588409401803,0.10890889644612331,2814.265292572331
21.269177276177697,10.056908014007591,5.959556,7.682272,763.88011,-1175.628229,-129.25583,-36.867035,5.834321,9.719091997905203,-0.2989119387316777,3.40243616249538,0.5506532413047882,0.0010379013696686517,0.11619733821903998,2856.5097282463416
21.158831349971848,10.109356034941138,5.977927,7.722336,763.88011,-1175.241841,-129.424023,-38.504666,5.452632,9.867382817711622,-0.29391552012461003,3.403554792259987,0.5511448906427519,0.0010235589213264571,0.12419285991063747,2899.140287134794
21.049624478488123,10.161804055874686,5.996247,7.7624,763.88011,-1174.819307,-129.591562,-40.253839,5.086975,10.017396453666676,-0.2890103838200999,3.4047789103963035,0.5517071453104205,0.0010095580719408246,0.13298649422199701,2942.157689910235
20.941539115312317,10.214252076808231,6.014517,7.802464,763.88011,-1174.361796,-129.758454,-42.125579,4.736975,10.169140764521675,-0.28419471048946865,3.4061053532432863,0.5523487988146059,0.0009958968655639062,0.14268425736175316,2985.5626030001217
20.834558072577643,10.266700097741777,6.032736,7.842528,763.88011,-1173.870447,-129.924705,-44.132376,4.402268,10.322623330220814,-0.2794667202075566,3.4075310527005707,0.5530801741808422,0.0009825745386875136,0.1534101490342914,3029.3556157147345
20.728664511852983,10.319148118675324,6.050906,7.882592,763.88011,-1173.346378,-130.09032,-46.288445,4.082497,10.477851443014435,-0.2748246715315189,3.409053008556694,0.553913239984638,0.0009695917098188902,0.1653100518614809,3073.5372599707653
20.62384193530758,10.371596139608872,6.069026,7.922656,763.88011,-1172.79068,-130.255305,-48.610023,3.777319,10.634832098521425,-0.2702668606026061,3.4106683044241106,0.5548627537011686,0.0009569506128669391,0.17855620733543837,3118.1079921276923
20.520074177142508,10.424044160542419,6.087096,7.96272,763.88011,-1172.20442,-130.419665,-51.115741,3.486396,10.793571986745832,-0.26579162027035136,3.4123740976851114,0.5559455859632134,0.0009446554185319742,0.19335350575240504,3163.068197612912
20.417345395279465,10.476492181475967,6.105119,8.002784,763.88011,-1171.588642,-130.583407,-53.827085,3.209401,10.954077483054514,-0.261397319238559,3.4141676153258578,0.5571822161180684,0.000932712614853398,0.20994683992951302,3208.418190683654
20.315640063298,10.528940202409512,6.123092,8.042848,763.88011,-1170.944366,-130.746534,-56.768956,2.946014,11.116354639121626,-0.2570823612325374,3.4160461556890063,0.5585973794045795,0.0009211315252731423,0.22863103661033174,3254.158208784357
20.21494296261251,10.58138822334306,6.141018,8.082912,763.88011,-1170.272588,-130.909054,-59.970376,2.695926,11.280409173847072,-0.2528451841870088,3.4180070874222683,0.5602211685813763,0.0009099249535156082,0.2497631841052999,3300.288409394239
20.115239174880756,10.633836244276605,6.158896,8.122976,763.88011,-1169.574281,-131.07097,-63.465372,2.458833,11.446246464255276,-0.2486842594541687,3.420047845597248,0.5620901258749811,0.0008991100694860763,0.27377954414723865,3346.808869645039
20.016514074635946,10.686284265210153,6.176727,8.16304,763.88011,-1168.850399,-131.232288,-67.294101,2.234441,11.613871536381726,-0.24459809103135852,3.4221659191134863,0.5642496613689985,0.0008887095301366558,0.3012169243379106,3393.719594808631
