Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
32.69230254675009,10.28945983990072,3.841131,4.997984,485.738229,-746.301939,-112.080326,-2.17286,262.317247,16.33912635505377,-0.1764205060843738,5.35976096398699,0.5406532427930766,0.0009690600440307016,0.0059341684829063565,3048.4804200856584
32.43232399767057,10.371940479899925,3.859265,5.038048,485.738229,-745.755046,-112.304264,-2.203496,256.276439,16.726145781116852,-0.1718391967967553,5.3636914982402955,0.5404029045633418,0.0009479730226702687,0.005989300943609835,3118.4019040998755
32.17644767421754,10.45442111989913,3.877321,5.078112,485.738229,-745.160098,-112.52687,-2.234469,250.390352,17.120007365132967,-0.16738772931377288,5.367973957188459,0.5401609800228635,0.0009275396130458129,0.0060481184773311745,3189.2865914908007
31.924577242325434,10.536901759898335,3.895301,5.118176,485.738229,-744.519657,-112.748163,-2.265792,244.654111,17.520749516716688,-0.16306209443922684,5.372591525813804,0.5399268188858941,0.000907735013791125,0.006110626203986683,3261.1356051422063
31.67661936083164,10.619382399897537,3.913206,5.15824,485.738229,-743.836198,-112.96816,-2.297473,239.063033,17.928407481373227,-0.15885841736568052,5.377528023985732,0.5397003787212085,0.0008885356005996796,0.006176832984905882,3333.949614284854
31.43248356614315,10.701863039896743,3.931036,5.198304,485.738229,-743.112103,-113.18688,-2.329524,233.612614,18.343013202896728,-0.1547729528132892,5.382767934813194,0.5394812345019151,0.0008699188682779582,0.006246751471406724,3407.7287791403382
31.192082162195593,10.784343679895947,3.948793,5.238368,485.738229,-742.34967,-113.404339,-2.361956,228.298522,18.76459518550323,-0.15080208035661102,5.3882963267162225,0.5392693040702112,0.0008518633594599333,0.0063203979526037955,3482.472760910478
30.95533011542371,10.86682431989515,3.966477,5.278432,485.738229,-741.551115,-113.620554,-2.394781,223.116589,19.193178355976347,-0.14694229993174662,5.394098827563627,0.5390640571716232,0.0008343486060007166,0.006397792293155743,3558.1807025670314
30.722144954478896,10.949304959894356,3.98409,5.318496,485.738229,-740.718569,-113.835542,-2.428009,218.062804,19.628783926119027,-0.1431902275164662,5.40016163682809,0.5388654932017567,0.0008173550794861726,0.006478957912269781,3634.8511852412717
30.49244667444541,11.031785599893558,4.001631,5.35856,485.738229,-739.854086,-114.049318,-2.461653,213.133308,20.071429255816785,-0.13954259097630187,5.406471459292582,0.5386732800831684,0.0008008641330835393,0.006563921638549441,3712.482236693997
30.266157645321517,11.114266239892762,4.019102,5.398624,485.738229,-738.959639,-114.2619,-2.495724,208.324383,20.521127717032808,-0.13599622606986475,5.413015527360892,0.5384871174739736,0.0007848579597292937,0.0066527138184973725,3791.0712824128645
30.043202524545663,11.196746879891968,4.036504,5.438688,485.738229,-738.037131,-114.473301,-2.530234,203.632448,20.977888559066965,-0.13254807260694051,5.419781515030576,0.5383071387549343,0.0007693195375166053,0.0067453681603510795,3870.6151716428776
29.82350817336069,11.279227519891172,4.053837,5.478752,485.738229,-737.088388,-114.683537,-2.565196,199.054056,21.44171677542412,-0.1291951707531769,5.426757584464891,0.5381327992824869,0.0007542325966819897,0.006841921711221152,3951.1101134874802
29.607003576820862,11.361708159890375,4.071103,5.518816,485.738229,-736.115166,-114.892624,-2.600622,194.58588,21.9126129726485,-0.12593465747544294,5.433932331180906,0.5379640687714904,0.0007395815746410307,0.0069424150126648826,4032.5516839637266
