Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
1.0,196.83198769087056,32.095134,163.3956,830.127267,-883.428261,-279.664914,-0.314213,733.093526,23.151543745382885,-6.138210140671607e-13,4.527815303839368,0.535766359774692,0.0005890635987311288,0.0023827820746504234,5113.182007612258
2.0,98.41599384543528,22.434646,81.6978,830.127267,-910.151331,-235.169224,-0.547546,461.347054,32.74121745608189,-2.8798643326977628e-08,4.3948735377941235,0.5336660326184073,0.00041318653446334756,0.0026869625532481567,7449.865661553341
3.0,65.61066256362352,18.151044,54.4652,830.127267,-933.197522,-212.499382,-0.825992,334.231277,40.098140481061606,-2.988378658846203e-06,4.286337999941667,0.5327597175689647,0.00033483434284108706,0.0031760898402034585,9354.871333433646
4.0,49.20799692271764,15.59505,40.8489,830.127267,-954.783023,-197.752957,-1.182544,255.3136,46.272861853215424,-4.4904440491335724e-05,4.189433519075045,0.5322435999285502,0.0002879611782940809,0.0037842132499619494,11045.135730768601
5.0,39.366397538174105,13.848948,32.67912,830.127267,-975.859919,-187.0232,-1.656939,199.882233,51.537118535459484,-0.00027596495358247206,4.0989489599070215,0.5319242601919072,0.00025645017261769897,0.0045235710706867625,12573.252079876722
6.0,32.80533128181176,12.558596,27.2326,830.127267,-997.037854,-178.689969,-2.308257,158.229793,55.68630443945299,-0.001031315656213519,4.011883785507706,0.5317408199849161,0.0002350249461677062,0.0054299702995634,13880.33836887572
7.0,28.118855900682036,11.554544,23.342229,830.127267,-1018.798724,-171.934676,-3.231962,125.630092,58.090976963466424,-0.0028288416309758505,3.9261925891458023,0.5316805814370551,0.0002223066282543687,0.006559215482847024,14795.75330157325
8.0,24.60399846135882,10.744175,20.42445,830.127267,-1041.52631,-166.289753,-4.592465,99.455683,57.962233172978245,-0.006306823548632548,3.84051748054257,0.5317549318021197,0.00021857844162008982,0.007993494170562311,15092.297709002907
9.0,21.870221256086026,10.072025,18.155067,830.127267,-1065.454197,-161.464614,-6.693497,78.106888,54.90642260666488,-0.012143259458944662,3.7542674394289333,0.5319840538824505,0.0002247513408847863,0.009856183649907639,14625.069602131694
10.0,19.683198769087053,9.502587,16.33956,830.127267,-1090.588952,-157.267139,-10.149552,60.542985,49.37788038100523,-0.0209860029507654,3.667743004974068,0.5323968552682357,0.00024181563579659255,0.012340643189518878,13462.742704175464
