Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
1.0,379.35693038616824,23.293866,163.3956,430.717319,-449.908137,-249.578626,-0.269602,447.594839,32.14075891752587,-1.4718021756841083e-19,8.890703837170209,0.5388376904800207,0.0008216158885721242,0.005527862411808709,3615.09724158755
2.0,189.67846519308412,16.339028,81.6978,430.717319,-458.962221,-209.869772,-0.522539,258.451032,45.453897165720434,-6.295849024442178e-13,8.715314282915674,0.536083269331622,0.00057835973542205,0.007754779652109163,5215.405399071164
3.0,126.45231012872274,13.256616,54.4652,430.717319,-466.451483,-189.638746,-0.892362,168.830261,55.66942696934498,-4.823636479305916e-10,8.575382747791586,0.5350388129430228,0.0004704352175370799,0.010881473143972283,6491.77169190279
4.0,94.83923259654206,11.418325,40.8489,430.717319,-473.1846,-176.478739,-1.478914,113.801532,64.28148685129418,-2.386778827146614e-08,8.453360485527213,0.5346324211674802,0.0004060624782953922,0.015351525581028905,7604.2524107837235
5.0,75.87138607723364,10.163237,32.67912,430.717319,-479.475973,-166.903286,-2.475881,76.40513,71.86838497596746,-3.308212290390361e-07,8.342440967318293,0.5346626941498123,0.0003622024034479027,0.022097450865431134,8614.790953572647
6.0,63.22615506436137,9.236325,27.2326,430.717319,-485.489314,-159.466542,-4.323704,49.85409,78.724071422779,-2.2535369125955825e-06,8.239110284515963,0.5351810429040316,0.00033005567378511174,0.033010855393091544,9554.923857582997
7.0,54.193848193041894,8.515569,23.342229,430.717319,-491.325255,-153.437983,-8.213587,30.782071,85.01406862217524,-9.856522862019279e-06,8.141246474293286,0.5364955191174858,0.0003056222820367549,0.052381414821688475,10442.389736094437
8.0,47.41961629827103,7.934283,20.42445,430.717319,-497.05357,-148.400339,-18.369969,17.282229,90.82476603285177,-3.2008908244359843e-05,8.047422333170246,0.5395426714060902,0.00028726817318346776,0.09170745564551613,11286.193550260927
9.0,42.150770816810365,7.452534,18.155067,430.717319,-502.727612,-144.094287,-60.783939,8.171474,96.17709000540836,-8.415821990053852e-05,7.956594992041136,0.5476655416550624,0.00027591919033702594,0.1910281345199618,12087.719696882004
10.0,37.93569303861682,7.04476,16.33956,430.717319,-508.391547,-140.348375,1560.912499,2.665291,101.02734783141155,-0.00018930048624026677,7.867951431537079,0.5799083567598395,0.00028338306343712925,0.576931832865194,12840.362413329603
11.0,34.48699261614786,6.693735,14.854145,430.717319,-514.084121,-137.043745,385.182773,0.216402,105.26625728867025,-0.00037800927856481917,7.780827760676934,1.115658370698469,0.0006156653116941379,6.799557857440508,13528.927837301471
12.0,31.613077532180686,6.387374,13.6163,430.717319,-519.84045,-134.094844,-153.175275,0.427495,108.72371534848847,-0.0006876603082181566,7.694668623805631,0.8251236003918527,0.00042289688414546954,3.463947120623741,14129.746278107537
13.0,29.181301623025753,6.116911,12.568892,430.717319,-525.692494,-131.438184,-42.017932,3.000721,111.18515181188167,-0.0011611110148220642,7.609011058088266,0.5727591644970165,0.00025188769199410135,0.49579390867633627,14612.299937939173
14.0,27.09692293566677,5.875815,11.671114,430.717319,-531.668578,-129.025449,-21.254221,7.706846,112.42281479152517,-0.0018450984058262143,7.523483924980046,0.547151572008453,0.0002306622751106654,0.1914271534356652,14942.91951874189
15.0,25.290462025744546,5.659104,10.89304,430.717319,-537.792225,-126.819073,-13.395808,14.365544,112.24054313531137,-0.002788578654798829,7.437816714438369,0.5396124092483467,0.00022380884186573788,0.10177391320016693,15090.522856986894
16.0,23.709808149135515,5.462906,10.212225,430.717319,-544.0806,-124.789313,-9.491228,22.832347,110.52345300726512,-0.004041160041093064,7.351851913117284,0.5364112126182374,0.00022240326687637582,0.06347024696517377,15033.416656566154
17.0,22.315113825269705,5.284157,9.611506,430.717319,-550.54285,-122.912247,-7.234613,32.989706,107.27788867822795,-0.00565171927471332,7.265556168788678,0.5347849526171067,0.00022476079811243406,0.04356054351927682,14765.268643723588
18.0,21.075384247551007,5.120398,9.077533,430.717319,-557.17864,-121.168369,-5.797051,44.740711,102.64645778445883,-0.0076672562710246315,7.179026101933844,0.5338824563835942,0.00023045600700894136,0.03187093053967924,14298.103437290545
19.0,19.966153253289544,4.969629,8.599768,430.717319,-563.977112,-119.541579,-4.816554,58.004569,96.89078396912613,-0.010131978398502857,7.092486405724919,0.5333708811299687,0.00023939324777488906,0.024414017323041205,13661.046130580913
20.0,18.96784651930841,4.830204,8.16978,430.717319,-570.916453,-118.018446,-4.113051,72.713282,90.34732143431735,-0.013086631966803574,7.006279078105321,0.5330983373380782,0.0002515781240264746,0.01936407609703956,12895.193072832833
21.0,18.0646160643473,4.700754,7.780743,430.717319,-577.964142,-116.587655,-3.588118,88.809155,83.37190042991102,-0.01656804425985089,6.920844580700648,0.5329881580259488,0.0002670449663643025,0.01578769664226746,12046.49222472074
