Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
1.0,157.77216186023557,35.733653,163.3956,1035.642778,-1111.136587,-269.408825,-0.28965,995.82624,20.727518150582892,-3.701961967217176e-11,3.5999174600125015,0.5349550454193608,0.0005262486108014021,0.0017556257428546181,5757.775943704807
2.0,78.88608093011779,24.940205,81.6978,1035.642778,-1150.051453,-226.544915,-0.496327,636.527895,29.312998443046823,-5.143559807392602e-07,3.4781052530873153,0.5330521803592947,0.00036847367053158297,0.0018021647664870142,8427.864112803185
3.0,52.59072062007853,20.152931,54.4652,1035.642778,-1184.328095,-204.706439,-0.734267,469.562498,35.888513497680755,-3.1131058976104596e-05,3.3774424645393553,0.5322180343730221,0.00029810433465480446,0.001999895318026386,10625.94370577251
4.0,39.44304046505889,17.295514,40.8489,1035.642778,-1217.19961,-190.500807,-1.028635,366.173435,41.272702877548305,-0.0003392159204795614,3.2862317463279505,0.5317383194865077,0.0002565789724160258,0.0022657334697664035,12559.279461549419
5.0,31.554432372047113,15.34281,32.67912,1035.642778,-1250.246864,-180.16454,-1.407126,293.493302,45.245210665923814,-0.001674143714390833,3.1993681529442335,0.5314566058590597,0.00023104646327630295,0.0025918874860468653,14141.920686522648
6.0,26.295360310039264,13.899211,27.2326,1035.642778,-1284.613585,-172.136911,-1.908782,238.659206,46.79959758053489,-0.005321341914542093,3.1137768171741698,0.5313451749394349,0.00021908986345847513,0.0029881707488956023,15029.849706122064
7.0,22.538880679569612,12.775412,23.342229,1035.642778,-1321.106449,-165.629354,-2.593411,195.431904,44.88675895649056,-0.012870454308364502,3.0277651002519628,0.5314176716289976,0.00022175232393309844,0.0034723847630209843,14825.046683032047
8.0,19.721520232529446,11.867941,20.42445,1035.642778,-1359.965143,-160.191446,-3.556956,160.355709,39.678865936262376,-0.025926769120493992,2.941251855305824,0.5316987516908234,0.00024091954239905937,0.004068638489840458,13490.468646771722
9.0,17.530240528554142,11.114828,18.155067,1035.642778,-1400.630393,-155.543258,-4.960451,131.334654,32.78606292625443,-0.04589736958259236,2.85585691984909,0.5322106546595262,0.0002781775258410177,0.0048094421064322195,11480.289050330617
10.0,15.777216186023557,10.476398,16.33956,1035.642778,-1441.735357,-151.499716,-7.091217,107.010574,25.99700316133157,-0.0738782924061567,2.7744342819775905,0.5329684532703438,0.0003344737319756015,0.005740846567122295,9370.199658433125
11.0,14.342923366574185,9.925918,14.854145,1035.642778,-1481.360433,-147.932517,-10.50871,86.458171,20.284316709642567,-0.11062141860239708,2.7002206288845843,0.5339828022664972,0.00041022929402644145,0.006931033223850663,7512.096046026312
12.0,13.147680155019632,9.444637,13.6163,1035.642778,-1517.425304,-144.749311,-16.449315,69.021963,15.845561395929446,-0.15655120451820376,2.6360440869516433,0.5352649067611792,0.0005056231746995289,0.008484536476262763,6011.113954567227
13.0,12.136319845992302,9.018971,12.568892,1035.642778,-1548.050862,-141.881568,-28.235964,54.222921,12.512210457134659,-0.21180709751707746,2.5838944302076814,0.5368307545973727,0.000620860591138184,0.010567564145852115,4842.384545923181
14.0,11.269439856992852,8.638811,11.671114,1035.642778,-1571.789433,-139.27713,-58.578007,41.701954,10.030627187560295,-0.27629499736643626,2.5448701435569454,0.5387079579697418,0.0007563482532304132,0.01345662311158725,3941.508454942446
15.0,10.518144124015704,8.29647,10.89304,1035.642778,-1587.709596,-136.895447,-235.818404,31.184053,8.17457056066176,-0.3497390679858347,2.519352411850007,0.5409460081951867,0.0009127820022183846,0.01763902345694325,3244.7110305854435
16.0,9.860760116264723,7.98599,10.212225,1035.642778,-1595.373894,-134.704413,235.717467,22.45463,6.770810027345853,-0.4317286495423682,2.5072492505007733,0.5436337087036391,0.0010911821435357456,0.024039021251590402,2700.49338971525
17.0,9.280715517141378,7.702674,9.611506,1035.642778,-1594.758711,-132.678205,107.945145,15.343382,5.694231561324576,-0.5217582220191207,2.508216429488436,0.5469481676734667,0.0012929175806785857,0.03458528170071063,2270.2313462183743
18.0,8.765119781485119,7.442768,9.077533,1035.642778,-1586.154774,-130.795768,87.015738,9.712953,4.856303381150036,-0.6192606694859643,2.5218219971766764,0.5512916970122905,0.001519772819558786,0.05386053287653701,1925.7121980008676
19.0,8.303797586082332,7.203232,8.599768,1035.642778,-1570.071196,-129.039722,87.520182,5.450818,4.194556396244171,-0.7236331579053291,2.5476551701544623,0.5577893075467855,0.0017742031498465343,0.09502013611807097,1646.4380444351339
20.0,7.888608093011778,6.981577,8.16978,1035.642778,-1547.153761,-127.395568,105.998939,2.463332,3.664644140263933,-0.8342579735154707,2.5853926744906124,0.5707724516517465,0.0020606166412845918,0.20941444999467473,1417.441991083989
21.0,7.512960226523205,6.775736,7.780743,1035.642778,-1518.120527,-125.851094,172.864176,0.67134,3.2347589349177817,-0.9505182523206961,2.634836911074848,0.6216597871526841,0.002397434261353433,0.770331205591317,1227.6884847488352
22.0,7.1714621660790465,6.583983,7.427073,1035.642778,-1483.713922,-124.395923,1495.791249,0.006878,2.8818062463954233,-1.071808954878515,2.695937498927101,6.372907714203125,0.004683728330813764,53.58850697046202,1068.944012070863
23.0,6.85965967311559,6.404858,7.104157,1035.642778,-1444.666867,-123.021172,-172.807689,0.410689,2.588797260786993,-1.1975453862892853,2.7688044153088476,0.6766248057041069,0.0031471741152577274,1.317691556987477,934.9874070098318
