Lj_nH,Ej/Ec,f_Q_GHz,EJ_GHz,EC_MHz,alpha_MHz,gbus1_in_MHz,chi_bus1_MHz,T1_us,T_phi_total_us,Charge_dispersion,Gate_Time_ns,Gate_Error_%,L1_Rate_%,L2_Rate_%,Num_Gates
1.0,170.15177873435852,34.448445,163.3956,960.293223,-1027.308694,-274.775468,-0.301726,884.96862,21.52535698564191,-9.610252613609036e-12,3.893668985147321,0.5352212905447185,0.0005469313845702732,0.001950657683750993,5528.296593200892
2.0,85.07588936717926,24.056197,81.6978,960.293223,-1061.509404,-231.057706,-0.519551,562.974641,30.44139376364663,-1.9930378225145073e-07,3.7682190896539622,0.5332524430681218,0.0003832040495136747,0.0020723187008998144,8078.456437744462
3.0,56.71725957811951,19.447338,54.4652,960.293223,-1091.399745,-208.784206,-0.77302,413.007889,37.27672259272865,-1.4404820859008104e-05,3.665018265145371,0.5323936538422447,0.0003101954418019389,0.002353275298166026,10170.951383034948
4.0,42.53794468358963,16.696735,40.8489,960.293223,-1119.807477,-194.295597,-1.089763,320.049614,42.94936592229755,-0.00017447307565978534,3.572042589603105,0.5318987327439295,0.0002667724716009397,0.0027142308020576475,12023.755273049452
5.0,34.0303557468717,14.817277,32.67912,960.293223,-1148.044835,-183.75343,-1.500952,254.703406,47.46783830119505,-0.0009255389552498713,3.484184483091203,0.5315970016404492,0.00023878853023472703,0.0031513995248968426,13623.801647575536
6.0,28.358629789059755,13.428037,27.2326,960.293223,-1177.031513,-175.56589,-2.051135,205.451255,50.14863589859929,-0.0031028770975997746,3.398379699966453,0.5314458543684952,0.00022266054709744112,0.0036794771481598386,14756.631196653607
7.0,24.307397408343473,12.346741,23.342229,960.293223,-1207.478601,-168.928702,-2.809608,166.699761,49.95899346316748,-0.007822089906291725,3.3126881061803592,0.5314491692702261,0.00021851563640013974,0.0043234396624409945,15081.103883568407
8.0,21.268972341794814,11.47376,20.42445,960.293223,-1239.791728,-163.382471,-3.890117,135.347335,46.418224770604645,-0.016292023886860543,3.2263483532453447,0.531626571740873,0.00022772944502767018,0.0051182989701157415,14387.232774760083
9.0,18.9057535398227,10.74943,18.155067,960.293223,-1273.895757,-158.64169,-5.489693,109.510526,40.321929698670296,-0.0296498907730946,3.139974348780251,0.5319999385709373,0.00025177458043250866,0.006113140556458481,12841.483789297095
10.0,17.01517787343585,10.135549,16.33956,960.293223,-1309.137349,-154.517601,-7.974145,87.967293,33.2897601670468,-0.048855237150767616,3.055447163779604,0.5325880334617672,0.0002917316271992698,0.0073798104428934915,10895.217093483361
11.0,15.468343047965048,9.606376,14.854145,960.293223,-1344.348211,-150.879343,-12.09243,69.883854,26.69783888834697,-0.074640332690601,2.97541958792401,0.5334076736143278,0.00034820697985471635,0.009028338065546898,8972.797986778869
12.0,14.179314894529877,9.143849,13.6163,960.293223,-1378.048726,-147.632728,-19.617922,54.668568,21.193850554298738,-0.10750141031985214,2.9026549820271015,0.5344763586626056,0.0004214705791234412,0.01123437581255776,7301.539688846442
13.0,13.08859804376647,8.734876,12.568892,960.293223,-1408.704537,-144.707859,-35.871695,41.888256,16.86602316216492,-0.14771485875051177,2.8394882638189447,0.5358204076459816,0.0005116623799288417,0.014291205772312413,5939.810837422203
14.0,12.153698183497438,8.36971,11.671114,960.293223,-1434.947332,-142.05154,-86.506361,31.217585,13.551590572438961,-0.1953657614866648,2.7875587561983077,0.5374849271895576,0.0006189725229380094,0.018716515775832082,4861.45468406941
15.0,11.3434519156239,8.040932,10.89304,960.293223,-1455.71248,-139.622414,-1728.620071,22.406975,11.030870808446464,-0.25038118946326104,2.74779536134773,0.5395562917160812,0.0007437655774454903,0.025492397088042337,4014.4440752808014
16.0,10.634486170897407,7.742784,10.212225,960.293223,-1470.290654,-137.387734,161.643799,15.26145,9.106737558102898,-0.31256311694323813,2.7205505177617764,0.5422121286707271,0.0008866646014214852,0.03666817055272443,3347.387780027367
17.0,10.00892828335622,7.470725,9.611506,960.293223,-1478.315597,-135.321164,104.224858,9.626217,7.6244863208127125,-0.38161834412411877,2.7057821808261693,0.5458695993951324,0.0010486527221502935,0.057116491912748035,2817.8492617926445
18.0,9.452876249237054,7.221124,9.077533,960.293223,-1479.715578,-133.401229,97.090648,5.376536,6.469191679168012,-0.4571847851230968,2.7032221999084745,0.5517156178231342,0.001231373875132816,0.10085868675067736,2393.1409261832214
19.0,8.955356337029986,6.991038,8.599768,960.293223,-1474.650666,-131.610202,113.720845,2.410444,5.557297278513769,-0.5388529814204599,2.7125068277017954,0.5643834716716145,0.0014386305007174707,0.2229758899174656,2048.7680332300793
20.0,8.507588936717925,6.778055,8.16978,960.293223,-1463.44995,-129.933297,183.743298,0.643405,4.828360553567733,-0.6261842123535135,2.73326737275846,0.618242160022886,0.0016909674451939095,0.8317431489394896,1766.516002675168
21.0,8.102465802781158,6.580177,7.780743,960.293223,-1446.555969,-128.358056,1941.059114,0.004332,4.2385131765763,-0.7187248688611391,2.765188548331931,9.451252571491697,0.004632722319119692,71.3496948727208,1532.8116338153993
22.0,7.734172044656822,6.395736,7.427073,960.293223,-1424.479137,-126.873899,-172.555325,0.432575,3.755671367884483,-0.8160171466299677,2.808043934166794,0.6612723858832492,0.0022287649669497965,1.2674759651818368,1337.4688772449244
23.0,7.397903921269264,6.223322,7.104157,960.293223,-1397.762336,-125.471762,-74.874491,1.875636,3.356133826431023,-0.917607748279143,2.861716829090464,0.583735714885858,0.002486216237887282,0.3032682019049939,1172.7693642902113
24.0,7.089657447264939,6.061734,6.80815,960.293223,-1366.95463,-124.143832,-45.288761,4.287402,3.022197928149966,-1.023054501519381,2.9262127010023735,0.5739797299421201,0.002810230909292115,0.13916572869473542,1032.8018626652508
25.0,6.80607114937434,5.909945,6.535824,960.293223,-1332.592569,-122.883325,-31.325329,7.626798,2.7404944652967322,-1.131929964787459,3.0016676462496465,0.5737047699130415,0.003172088596956416,0.08337178026291607,912.9906399600136
26.0,6.544299021883235,5.767065,6.284446,960.293223,-1295.187535,-121.68432,-23.326791,11.856733,2.5008104085104477,-1.243825933345067,3.0883558495642873,0.5764239002115978,0.0035713639109110715,0.05812611586675193,809.7546171252475
27.0,6.301917846607566,5.632319,6.051689,960.293223,-1255.217725,-120.541618,-18.203885,16.94329,2.2952613064114837,-1.3583543950740253,3.186698148323232,0.5806208678056701,0.004010721259129763,0.04483620494270333,720.2631688285877
28.0,6.076849091748719,5.505028,5.835557,960.293223,-1213.123621,-119.450631,-14.672222,22.855092,2.1176948634996036,-1.475150016485864,3.2972731968591353,0.5858178864436958,0.004493867809389396,0.03722673613800561,642.2564152454348
29.0,5.867302679069308,5.384594,5.634331,960.293223,-1169.306006,-118.407294,-12.106169,29.562814,1.963265168223199,-1.593869041351609,3.4208325104591997,0.5918522895398293,0.00502524717050255,0.03269976058827524,573.9144381434967
30.0,5.67172595781195,5.270486,5.44652,960.293223,-1124.125809,-117.407987,-10.166408,37.038801,1.8281174558003133,-1.7141909998468232,3.5583205794005575,0.5986833692985694,0.005610048904361227,0.030023751720654385,513.7585034871372
31.0,5.488767257498389,5.162231,5.270826,960.293223,-1077.905215,-116.449474,-8.653927,45.256768,1.7091594675822228,-1.835817313588392,3.710901426522925,0.6063304355980459,0.006254305314754195,0.02855705765975752,460.57797584337527
32.0,5.317243606123001,5.059405,5.106113,960.293223,-1030.929611,-115.528853,-7.444808,54.191573,1.6038894072203735,-1.9584712784662774,3.8799933160519147,0.6148478751919151,0.006965047773973575,0.027942657453089156,413.37427066818003
33.0,5.156114696437881,4.961626,4.951382,960.293223,-983.450049,-114.643509,-6.458154,63.819036,1.5102670560791578,-2.0818977070155866,4.067313844833618,0.6243168672761534,0.007750513947564555,0.0279735962261616,371.3180525760334
34.0,5.00446414167811,4.868548,4.805753,960.293223,-935.685984,-113.791082,-5.639074,74.115798,1.4266175470464937,-2.2058602363568167,4.274938460550885,0.634843563415044,0.008620406886259655,0.02852829733925036,333.7165108249662
35.0,4.861479689938413,4.77986,4.668446,960.293223,-887.82811,-112.969432,-4.949113,85.059217,1.351555296942117,-2.3301419949744684,4.505376609443014,0.6465597839799497,0.009586242528326619,0.02953743650546775,299.98719621115214
36.0,4.726438645292824,4.695276,4.538767,960.293223,-840.041168,-112.176615,-4.360588,96.627282,1.28392649508946,-2.454544765220652,4.7616713946571725,0.6596269286597622,0.010661794390479741,0.030966249987843482,269.63777814027407
37.0,4.5986964129601064,4.614537,4.416097,960.293223,-792.466649,-111.41086,-3.853106,108.798546,1.2227647204944643,-2.578887373208504,5.047531028652791,0.6742427209838531,0.011863672725879956,0.0328049920275144,242.25006514141742
38.0,4.477678168514993,4.537403,4.299884,960.293223,-745.225333,-110.670547,-3.411333,121.552082,1.1672566740907742,-2.7030025885396185,5.367504059339325,0.6906483279851439,0.013212085254397552,0.03506405656686108,217.4673109114424
39.0,4.362866361705023,4.463657,4.189631,960.293223,-698.419642,-109.954195,-3.023537,134.867442,1.1167126163797063,-2.826739777911319,5.727215787553696,0.7091420168539919,0.014731888837189105,0.03777214634144135,194.98350643719942
40.0,4.253794468358962,4.393096,4.08489,960.293223,-652.135788,-109.260443,-2.680595,148.724628,1.0705449518997328,-2.9499630625572064,6.13369189914785,0.7300956891111654,0.016454001598760055,0.040976642756294396,174.53516894913858
41.0,4.15004386634102,4.325536,3.985259,960.293223,-606.445714,-108.588039,-2.375317,163.104072,1.0282518892012464,-3.0725466883981865,6.595808837722283,0.7539723842147183,0.018417347634342572,0.044745978800488105,155.8947377796247
42.0,4.0512323807162804,4.260805,3.890371,960.293223,-561.408849,-107.93583,-2.101964,177.986618,0.989400691427035,-3.1943810765274208,7.124932225640783,0.7813783921721718,0.020671677251507453,0.04917440203254319,138.86457584346397
43.0,3.95701844914509,4.198743,3.799898,960.293223,-517.073666,-107.302747,-1.855899,193.353514,0.9536196814529149,-3.3153613104367947,7.735841646981108,0.8130837556202031,0.023281528973322547,0.054389507304447,123.27290616465274
44.0,3.867085501654113,4.139203,3.713536,960.293223,-473.479077,-106.687807,-1.633341,209.186399,0.9205843134104248,-3.435400754321063,8.448102977103675,0.8501103663558385,0.026332290618426926,0.06056440472231913,108.96935275356167
45.0,3.781150291425101,4.082049,3.631013,960.293223,-430.655666,-106.090092,-1.431175,225.467298,0.8900139859638083,-3.5544152159821376,9.288162947332498,0.8938357820416409,0.02993920645059881,0.06793626163924182,95.82239146863962
46.0,3.6989514399603336,4.027151,3.552078,960.293223,-388.626785,-105.508755,-1.246814,242.178619,0.8616625204814226,-3.6723331474355643,10.292651341569265,0.9461605828017361,0.03426177771778274,0.07683632806173304,83.71628377242297
47.0,3.6202504784312115,3.974393,3.476502,960.293223,-347.409515,-104.943004,-1.078089,259.303151,0.8353142804466394,-3.7890901407793085,11.513789425139953,1.009785447211231,0.03952731581687121,0.08773904263391462,72.54903226063524
48.0,3.5448287236324694,3.923662,3.404075,960.293223,-307.015522,-104.392103,-0.923174,276.82406,0.8107794995196445,-3.9046293761003543,13.028657228607484,1.0886753033623742,0.04607103766173403,0.10134647123775531,62.2304728179806
49.0,3.4724851952849827,3.874855,3.334604,960.293223,-267.451801,-103.855365,-0.780513,294.724886,0.7878906135337637,-4.018901134941547,14.955965841486332,1.188905669093232,0.05440892317421324,0.1187411758336563,52.68069089515002
50.0,3.40303557468717,3.827875,3.267912,960.293223,-228.721338,-103.332147,-0.648781,312.989547,0.7664994240716764,-4.131861053063641,17.488530081963756,1.3202754874407585,0.06537843619709685,0.14168205266238162,43.828693462475805
